170209 123053.161|CONFIG|AWT-EventQueue-0|setFileHandlers|Now logging to C:\PacketB_Magnolia Student Info and PC Squared\pc2-9.2.5\bin\profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\logs directory.
170209 124430.410|WARNING|Thread-70|logWarning|Unable to send packet to TEAM32 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.34.packet
170209 124430.410|INFO|Thread-70|info|sendToClient af to TEAM32 @ site 1 Packet[UPDATE_SETTING] #65 SERVER0 @ site 1 -> TEAM32 @ site 1
170209 124430.473|INFO|Thread-70|info|sendToClient (send) TEAM32 @ site 1 Packet[UPDATE_SETTING] #65 SERVER0 @ site 1 -> TEAM32 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124430.489|INFO|Thread-70|info|handlePacket end Packet[UPDATE_SETTING] #33 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124430.489|INFO|Thread-70|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124452.985|INFO|Thread-72|info|receiveObject start got Packet[UPDATE_SETTING] #34 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124452.985|INFO|Thread-72|info|receiveObject Packet[UPDATE_SETTING] #34 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124452.985|INFO|Thread-72|dumpPacket|Packet UPDATE_SETTING (Seq #34 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124452.985|INFO|Thread-72|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124453.001|INFO|Thread-72|dumpPacket|    To: SERVER0 @ site 1
170209 124453.001|INFO|Thread-72|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Klein High School
170209 124453.001|INFO|Thread-72|info|handlePacket start Packet[UPDATE_SETTING] #34 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124453.001|INFO|Thread-72|dumpPacket|Packet UPDATE_SETTING (Seq #34 ) handlePacket
170209 124453.001|INFO|Thread-72|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124453.001|INFO|Thread-72|dumpPacket|    To: SERVER0 @ site 1
170209 124453.001|INFO|Thread-72|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Klein High School
170209 124453.001|DEBUG|Thread-72|logDebugMessage|Account Event CHANGED TEAM33 @ site 1
170209 124453.001|INFO|Thread-72|info|sendToClient b4 to TEAM33 @ site 1 Packet[UPDATE_SETTING] #67 SERVER0 @ site 1 -> TEAM33 @ site 1
170209 124453.032|WARNING|Thread-72|logWarning|Unable to send packet to TEAM33 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.35.packet
170209 124453.047|INFO|Thread-72|info|sendToClient af to TEAM33 @ site 1 Packet[UPDATE_SETTING] #67 SERVER0 @ site 1 -> TEAM33 @ site 1
170209 124453.126|INFO|Thread-72|info|sendToClient (send) TEAM33 @ site 1 Packet[UPDATE_SETTING] #67 SERVER0 @ site 1 -> TEAM33 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124453.141|INFO|Thread-72|info|handlePacket end Packet[UPDATE_SETTING] #34 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124453.141|INFO|Thread-72|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124512.515|INFO|Thread-74|info|receiveObject start got Packet[UPDATE_SETTING] #35 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124512.515|INFO|Thread-74|info|receiveObject Packet[UPDATE_SETTING] #35 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124512.515|INFO|Thread-74|dumpPacket|Packet UPDATE_SETTING (Seq #35 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124512.515|INFO|Thread-74|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124512.515|INFO|Thread-74|dumpPacket|    To: SERVER0 @ site 1
170209 124512.531|INFO|Thread-74|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account TWHS PLAID
170209 124512.531|INFO|Thread-74|info|handlePacket start Packet[UPDATE_SETTING] #35 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124512.531|INFO|Thread-74|dumpPacket|Packet UPDATE_SETTING (Seq #35 ) handlePacket
170209 124512.547|INFO|Thread-74|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124512.547|INFO|Thread-74|dumpPacket|    To: SERVER0 @ site 1
170209 124512.547|INFO|Thread-74|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account TWHS PLAID
170209 124512.562|DEBUG|Thread-74|logDebugMessage|Account Event CHANGED TEAM34 @ site 1
170209 124512.562|INFO|Thread-74|info|sendToClient b4 to TEAM34 @ site 1 Packet[UPDATE_SETTING] #69 SERVER0 @ site 1 -> TEAM34 @ site 1
170209 124512.625|WARNING|Thread-74|logWarning|Unable to send packet to TEAM34 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.36.packet
170209 124512.625|INFO|Thread-74|info|sendToClient af to TEAM34 @ site 1 Packet[UPDATE_SETTING] #69 SERVER0 @ site 1 -> TEAM34 @ site 1
170209 124512.703|INFO|Thread-74|info|sendToClient (send) TEAM34 @ site 1 Packet[UPDATE_SETTING] #69 SERVER0 @ site 1 -> TEAM34 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124512.703|INFO|Thread-74|info|handlePacket end Packet[UPDATE_SETTING] #35 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124512.703|INFO|Thread-74|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124559.682|INFO|Thread-76|info|receiveObject start got Packet[UPDATE_SETTING] #36 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124559.682|INFO|Thread-76|info|receiveObject Packet[UPDATE_SETTING] #36 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124559.682|INFO|Thread-76|dumpPacket|Packet UPDATE_SETTING (Seq #36 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124559.682|INFO|Thread-76|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124559.682|INFO|Thread-76|dumpPacket|    To: SERVER0 @ site 1
170209 124559.682|INFO|Thread-76|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Klein High School
170209 124559.682|INFO|Thread-76|info|handlePacket start Packet[UPDATE_SETTING] #36 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124559.682|INFO|Thread-76|dumpPacket|Packet UPDATE_SETTING (Seq #36 ) handlePacket
170209 124559.682|INFO|Thread-76|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124559.682|INFO|Thread-76|dumpPacket|    To: SERVER0 @ site 1
170209 124559.682|INFO|Thread-76|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Klein High School
170209 124559.682|DEBUG|Thread-76|logDebugMessage|Account Event CHANGED TEAM35 @ site 1
170209 124559.682|INFO|Thread-76|info|sendToClient b4 to TEAM35 @ site 1 Packet[UPDATE_SETTING] #71 SERVER0 @ site 1 -> TEAM35 @ site 1
170209 124559.713|WARNING|Thread-76|logWarning|Unable to send packet to TEAM35 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.37.packet
170209 124559.729|INFO|Thread-76|info|sendToClient af to TEAM35 @ site 1 Packet[UPDATE_SETTING] #71 SERVER0 @ site 1 -> TEAM35 @ site 1
170209 124559.775|INFO|Thread-76|info|sendToClient (send) TEAM35 @ site 1 Packet[UPDATE_SETTING] #71 SERVER0 @ site 1 -> TEAM35 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124559.791|INFO|Thread-76|info|handlePacket end Packet[UPDATE_SETTING] #36 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124559.791|INFO|Thread-76|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124610.185|INFO|Thread-78|info|receiveObject start got Packet[UPDATE_SETTING] #37 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124610.185|INFO|Thread-78|info|receiveObject Packet[UPDATE_SETTING] #37 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124610.185|INFO|Thread-78|dumpPacket|Packet UPDATE_SETTING (Seq #37 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124610.185|INFO|Thread-78|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124610.185|INFO|Thread-78|dumpPacket|    To: SERVER0 @ site 1
170209 124610.185|INFO|Thread-78|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Needville
170209 124610.185|INFO|Thread-78|info|handlePacket start Packet[UPDATE_SETTING] #37 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124610.185|INFO|Thread-78|dumpPacket|Packet UPDATE_SETTING (Seq #37 ) handlePacket
170209 124610.185|INFO|Thread-78|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124610.200|INFO|Thread-78|dumpPacket|    To: SERVER0 @ site 1
170209 124610.200|INFO|Thread-78|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Needville
170209 124610.200|DEBUG|Thread-78|logDebugMessage|Account Event CHANGED TEAM36 @ site 1
170209 124610.200|INFO|Thread-78|info|sendToClient b4 to TEAM36 @ site 1 Packet[UPDATE_SETTING] #73 SERVER0 @ site 1 -> TEAM36 @ site 1
170209 124610.247|WARNING|Thread-78|logWarning|Unable to send packet to TEAM36 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.38.packet
170209 124610.247|INFO|Thread-78|info|sendToClient af to TEAM36 @ site 1 Packet[UPDATE_SETTING] #73 SERVER0 @ site 1 -> TEAM36 @ site 1
170209 124610.310|INFO|Thread-78|info|sendToClient (send) TEAM36 @ site 1 Packet[UPDATE_SETTING] #73 SERVER0 @ site 1 -> TEAM36 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124610.325|INFO|Thread-78|info|handlePacket end Packet[UPDATE_SETTING] #37 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124610.325|INFO|Thread-78|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124626.847|INFO|Thread-80|info|receiveObject start got Packet[UPDATE_SETTING] #38 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124626.847|INFO|Thread-80|info|receiveObject Packet[UPDATE_SETTING] #38 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124626.847|INFO|Thread-80|dumpPacket|Packet UPDATE_SETTING (Seq #38 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124626.847|INFO|Thread-80|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124626.847|INFO|Thread-80|dumpPacket|    To: SERVER0 @ site 1
170209 124626.847|INFO|Thread-80|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Navasota
170209 124626.847|INFO|Thread-80|info|handlePacket start Packet[UPDATE_SETTING] #38 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124626.847|INFO|Thread-80|dumpPacket|Packet UPDATE_SETTING (Seq #38 ) handlePacket
170209 124626.847|INFO|Thread-80|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124626.847|INFO|Thread-80|dumpPacket|    To: SERVER0 @ site 1
170209 124626.847|INFO|Thread-80|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Navasota
170209 124626.847|DEBUG|Thread-80|logDebugMessage|Account Event CHANGED TEAM37 @ site 1
170209 124626.847|INFO|Thread-80|info|sendToClient b4 to TEAM37 @ site 1 Packet[UPDATE_SETTING] #75 SERVER0 @ site 1 -> TEAM37 @ site 1
170209 124626.894|WARNING|Thread-80|logWarning|Unable to send packet to TEAM37 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.39.packet
170209 124626.894|INFO|Thread-80|info|sendToClient af to TEAM37 @ site 1 Packet[UPDATE_SETTING] #75 SERVER0 @ site 1 -> TEAM37 @ site 1
170209 124626.972|INFO|Thread-80|info|sendToClient (send) TEAM37 @ site 1 Packet[UPDATE_SETTING] #75 SERVER0 @ site 1 -> TEAM37 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124626.988|INFO|Thread-80|info|handlePacket end Packet[UPDATE_SETTING] #38 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124626.988|INFO|Thread-80|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124639.998|INFO|Thread-82|info|receiveObject start got Packet[UPDATE_SETTING] #39 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124639.998|INFO|Thread-82|info|receiveObject Packet[UPDATE_SETTING] #39 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124639.998|INFO|Thread-82|dumpPacket|Packet UPDATE_SETTING (Seq #39 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124639.998|INFO|Thread-82|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124639.998|INFO|Thread-82|dumpPacket|    To: SERVER0 @ site 1
170209 124639.998|INFO|Thread-82|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account AMCHS
170209 124639.998|INFO|Thread-82|info|handlePacket start Packet[UPDATE_SETTING] #39 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124639.998|INFO|Thread-82|dumpPacket|Packet UPDATE_SETTING (Seq #39 ) handlePacket
170209 124639.998|INFO|Thread-82|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124639.998|INFO|Thread-82|dumpPacket|    To: SERVER0 @ site 1
170209 124639.998|INFO|Thread-82|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account AMCHS
170209 124639.998|DEBUG|Thread-82|logDebugMessage|Account Event CHANGED TEAM38 @ site 1
170209 124640.013|INFO|Thread-82|info|sendToClient b4 to TEAM38 @ site 1 Packet[UPDATE_SETTING] #77 SERVER0 @ site 1 -> TEAM38 @ site 1
170209 124640.107|WARNING|Thread-82|logWarning|Unable to send packet to TEAM38 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.40.packet
170209 124640.107|INFO|Thread-82|info|sendToClient af to TEAM38 @ site 1 Packet[UPDATE_SETTING] #77 SERVER0 @ site 1 -> TEAM38 @ site 1
170209 124640.171|INFO|Thread-82|info|sendToClient (send) TEAM38 @ site 1 Packet[UPDATE_SETTING] #77 SERVER0 @ site 1 -> TEAM38 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124640.186|INFO|Thread-82|info|handlePacket end Packet[UPDATE_SETTING] #39 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124640.186|INFO|Thread-82|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124707.655|INFO|Thread-84|info|receiveObject start got Packet[UPDATE_SETTING] #40 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124707.655|INFO|Thread-84|info|receiveObject Packet[UPDATE_SETTING] #40 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124707.655|INFO|Thread-84|dumpPacket|Packet UPDATE_SETTING (Seq #40 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124707.655|INFO|Thread-84|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124707.655|INFO|Thread-84|dumpPacket|    To: SERVER0 @ site 1
170209 124707.655|INFO|Thread-84|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account College Station
170209 124707.655|INFO|Thread-84|info|handlePacket start Packet[UPDATE_SETTING] #40 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124707.655|INFO|Thread-84|dumpPacket|Packet UPDATE_SETTING (Seq #40 ) handlePacket
170209 124707.671|INFO|Thread-84|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124707.671|INFO|Thread-84|dumpPacket|    To: SERVER0 @ site 1
170209 124707.671|INFO|Thread-84|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account College Station
170209 124707.671|DEBUG|Thread-84|logDebugMessage|Account Event CHANGED TEAM39 @ site 1
170209 124707.671|INFO|Thread-84|info|sendToClient b4 to TEAM39 @ site 1 Packet[UPDATE_SETTING] #79 SERVER0 @ site 1 -> TEAM39 @ site 1
170209 124707.718|WARNING|Thread-84|logWarning|Unable to send packet to TEAM39 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.41.packet
170209 124707.718|INFO|Thread-84|info|sendToClient af to TEAM39 @ site 1 Packet[UPDATE_SETTING] #79 SERVER0 @ site 1 -> TEAM39 @ site 1
170209 124707.780|INFO|Thread-84|info|sendToClient (send) TEAM39 @ site 1 Packet[UPDATE_SETTING] #79 SERVER0 @ site 1 -> TEAM39 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124707.780|INFO|Thread-84|info|handlePacket end Packet[UPDATE_SETTING] #40 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124707.780|INFO|Thread-84|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124722.665|INFO|Thread-86|info|receiveObject start got Packet[UPDATE_SETTING] #41 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124722.665|INFO|Thread-86|info|receiveObject Packet[UPDATE_SETTING] #41 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124722.665|INFO|Thread-86|dumpPacket|Packet UPDATE_SETTING (Seq #41 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124722.665|INFO|Thread-86|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124722.665|INFO|Thread-86|dumpPacket|    To: SERVER0 @ site 1
170209 124722.665|INFO|Thread-86|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account KO
170209 124722.665|INFO|Thread-86|info|handlePacket start Packet[UPDATE_SETTING] #41 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124722.665|INFO|Thread-86|dumpPacket|Packet UPDATE_SETTING (Seq #41 ) handlePacket
170209 124722.665|INFO|Thread-86|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124722.665|INFO|Thread-86|dumpPacket|    To: SERVER0 @ site 1
170209 124722.665|INFO|Thread-86|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account KO
170209 124722.680|DEBUG|Thread-86|logDebugMessage|Account Event CHANGED TEAM40 @ site 1
170209 124722.680|INFO|Thread-86|info|sendToClient b4 to TEAM40 @ site 1 Packet[UPDATE_SETTING] #81 SERVER0 @ site 1 -> TEAM40 @ site 1
170209 124722.711|WARNING|Thread-86|logWarning|Unable to send packet to TEAM40 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.42.packet
170209 124722.711|INFO|Thread-86|info|sendToClient af to TEAM40 @ site 1 Packet[UPDATE_SETTING] #81 SERVER0 @ site 1 -> TEAM40 @ site 1
170209 124722.774|INFO|Thread-86|info|sendToClient (send) TEAM40 @ site 1 Packet[UPDATE_SETTING] #81 SERVER0 @ site 1 -> TEAM40 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124722.790|INFO|Thread-86|info|handlePacket end Packet[UPDATE_SETTING] #41 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124722.790|INFO|Thread-86|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124739.314|INFO|Thread-88|info|receiveObject start got Packet[UPDATE_SETTING] #42 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124739.314|INFO|Thread-88|info|receiveObject Packet[UPDATE_SETTING] #42 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124739.314|INFO|Thread-88|dumpPacket|Packet UPDATE_SETTING (Seq #42 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124739.314|INFO|Thread-88|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124739.314|INFO|Thread-88|dumpPacket|    To: SERVER0 @ site 1
170209 124739.314|INFO|Thread-88|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account CyFalls
170209 124739.314|INFO|Thread-88|info|handlePacket start Packet[UPDATE_SETTING] #42 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124739.314|INFO|Thread-88|dumpPacket|Packet UPDATE_SETTING (Seq #42 ) handlePacket
170209 124739.314|INFO|Thread-88|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124739.314|INFO|Thread-88|dumpPacket|    To: SERVER0 @ site 1
170209 124739.314|INFO|Thread-88|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account CyFalls
170209 124739.314|DEBUG|Thread-88|logDebugMessage|Account Event CHANGED TEAM41 @ site 1
170209 124739.314|INFO|Thread-88|info|sendToClient b4 to TEAM41 @ site 1 Packet[UPDATE_SETTING] #83 SERVER0 @ site 1 -> TEAM41 @ site 1
170209 124739.345|WARNING|Thread-88|logWarning|Unable to send packet to TEAM41 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.43.packet
170209 124739.360|INFO|Thread-88|info|sendToClient af to TEAM41 @ site 1 Packet[UPDATE_SETTING] #83 SERVER0 @ site 1 -> TEAM41 @ site 1
170209 124739.407|INFO|Thread-88|info|sendToClient (send) TEAM41 @ site 1 Packet[UPDATE_SETTING] #83 SERVER0 @ site 1 -> TEAM41 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124739.423|INFO|Thread-88|info|handlePacket end Packet[UPDATE_SETTING] #42 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124739.423|INFO|Thread-88|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124755.125|INFO|Thread-90|info|receiveObject start got Packet[UPDATE_SETTING] #43 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124755.125|INFO|Thread-90|info|receiveObject Packet[UPDATE_SETTING] #43 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124755.125|INFO|Thread-90|dumpPacket|Packet UPDATE_SETTING (Seq #43 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124755.125|INFO|Thread-90|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124755.125|INFO|Thread-90|dumpPacket|    To: SERVER0 @ site 1
170209 124755.125|INFO|Thread-90|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account CyWoods
170209 124755.125|INFO|Thread-90|info|handlePacket start Packet[UPDATE_SETTING] #43 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124755.125|INFO|Thread-90|dumpPacket|Packet UPDATE_SETTING (Seq #43 ) handlePacket
170209 124755.125|INFO|Thread-90|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124755.125|INFO|Thread-90|dumpPacket|    To: SERVER0 @ site 1
170209 124755.125|INFO|Thread-90|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account CyWoods
170209 124755.125|DEBUG|Thread-90|logDebugMessage|Account Event CHANGED TEAM42 @ site 1
170209 124755.141|INFO|Thread-90|info|sendToClient b4 to TEAM42 @ site 1 Packet[UPDATE_SETTING] #85 SERVER0 @ site 1 -> TEAM42 @ site 1
170209 124755.172|WARNING|Thread-90|logWarning|Unable to send packet to TEAM42 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.44.packet
170209 124755.172|INFO|Thread-90|info|sendToClient af to TEAM42 @ site 1 Packet[UPDATE_SETTING] #85 SERVER0 @ site 1 -> TEAM42 @ site 1
170209 124755.219|INFO|Thread-90|info|sendToClient (send) TEAM42 @ site 1 Packet[UPDATE_SETTING] #85 SERVER0 @ site 1 -> TEAM42 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124755.235|INFO|Thread-90|info|handlePacket end Packet[UPDATE_SETTING] #43 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124755.235|INFO|Thread-90|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124811.933|INFO|Thread-92|info|receiveObject start got Packet[UPDATE_SETTING] #44 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124811.933|INFO|Thread-92|info|receiveObject Packet[UPDATE_SETTING] #44 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124811.949|INFO|Thread-92|dumpPacket|Packet UPDATE_SETTING (Seq #44 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124811.949|INFO|Thread-92|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124811.949|INFO|Thread-92|dumpPacket|    To: SERVER0 @ site 1
170209 124811.949|INFO|Thread-92|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Klein Oak
170209 124811.949|INFO|Thread-92|info|handlePacket start Packet[UPDATE_SETTING] #44 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
