170205 170347.299|CONFIG|AWT-EventQueue-0|setFileHandlers|Now logging to C:\PacketA_2017_Waller\pc2-9.2.5\bin\profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\logs directory.
170205 173729.517|INFO|Thread-300|info|receiveObject Packet[RUN_JUDGEMENT] #13 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173729.517|INFO|Thread-300|dumpPacket|Packet RUN_JUDGEMENT (Seq #13 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 173729.517|INFO|Thread-300|dumpPacket|  From: JUDGE1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173729.517|INFO|Thread-300|dumpPacket|    To: SERVER0 @ site 1
170205 173729.517|INFO|Thread-300|dumpPacket|   key: RUN_RESULTS_FILE is: edu.csus.ecs.pc2.core.model.RunResultFiles edu.csus.ecs.pc2.core.model.RunResultFiles@4cc48bb9
170205 173729.517|INFO|Thread-300|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-3241447729218406501 id JudgementRecord-5677737180760790956
170205 173729.517|INFO|Thread-300|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
170205 173729.517|INFO|Thread-300|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 6 JUDGED103228 ms from TEAM1 @ site 1 id Run-3292650820582899681
170205 173729.533|INFO|Thread-300|info|handlePacket start Packet[RUN_JUDGEMENT] #13 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173729.533|INFO|Thread-300|dumpPacket|Packet RUN_JUDGEMENT (Seq #13 ) handlePacket
170205 173729.548|INFO|Thread-300|dumpPacket|  From: JUDGE1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173729.548|INFO|Thread-300|dumpPacket|    To: SERVER0 @ site 1
170205 173729.548|INFO|Thread-300|dumpPacket|   key: RUN_RESULTS_FILE is: edu.csus.ecs.pc2.core.model.RunResultFiles edu.csus.ecs.pc2.core.model.RunResultFiles@4cc48bb9
170205 173729.548|INFO|Thread-300|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-3241447729218406501 id JudgementRecord-5677737180760790956
170205 173729.548|INFO|Thread-300|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
170205 173729.548|INFO|Thread-300|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 6 JUDGED103228 ms from TEAM1 @ site 1 id Run-3292650820582899681
170205 173729.642|DEBUG|Thread-300|logDebugMessage|Run Event Run 6 JUDGED103228 ms from TEAM1 @ site 1 id Run-3292650820582899681 CHANGED 
170205 173729.642|INFO|Thread-300|info|sendToClient b4 to TEAM1 @ site 1 Packet[RUN_JUDGEMENT] #233 SERVER0 @ site 1 -> TEAM1 @ site 1
170205 173729.673|WARNING|Thread-300|logWarning|Unable to send packet to TEAM1 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet6627.69.packet
170205 173729.673|INFO|Thread-300|info|sendToClient af to TEAM1 @ site 1 Packet[RUN_JUDGEMENT] #233 SERVER0 @ site 1 -> TEAM1 @ site 1
170205 173729.673|INFO|Thread-300|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #235 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 173729.689|INFO|Thread-300|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #235 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173729.705|INFO|Thread-300|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 173730.689|INFO|Thread-303|info|receiveObject start got Packet[RUN_REQUEST] #14 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173730.705|INFO|Thread-303|info|receiveObject Packet[RUN_REQUEST] #14 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173730.736|INFO|Thread-303|dumpPacket|Packet RUN_REQUEST (Seq #14 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 173730.736|INFO|Thread-303|dumpPacket|  From: JUDGE1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173730.752|INFO|Thread-303|dumpPacket|    To: SERVER0 @ site 1
170205 173730.752|INFO|Thread-303|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
170205 173730.752|INFO|Thread-303|dumpPacket|   key: READ_ONLY is: java.lang.Boolean false
170205 173730.752|INFO|Thread-303|dumpPacket|   key: COMPUTER_JUDGE is: java.lang.Boolean false
170205 173730.752|INFO|Thread-303|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 7 NEW116471 ms from TEAM1 @ site 1 id Run-8541642138066306690
170205 173730.752|INFO|Thread-303|info|handlePacket start Packet[RUN_REQUEST] #14 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173730.752|INFO|Thread-303|dumpPacket|Packet RUN_REQUEST (Seq #14 ) handlePacket
170205 173730.752|INFO|Thread-303|dumpPacket|  From: JUDGE1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173730.752|INFO|Thread-303|dumpPacket|    To: SERVER0 @ site 1
170205 173730.767|INFO|Thread-303|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
170205 173730.798|INFO|Thread-303|dumpPacket|   key: READ_ONLY is: java.lang.Boolean false
170205 173730.798|INFO|Thread-303|dumpPacket|   key: COMPUTER_JUDGE is: java.lang.Boolean false
170205 173730.798|INFO|Thread-303|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 7 NEW116471 ms from TEAM1 @ site 1 id Run-8541642138066306690
170205 173730.877|INFO|Thread-303|info|sendToClient b4 to JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #236 SERVER0 @ site 1 -> JUDGE1 @ site 1
170205 173730.877|INFO|Thread-303|info|sendToClient SERVER0 @ site 1 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173730.877|INFO|Thread-303|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #236 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173730.892|INFO|Thread-303|info|sendToClient af to JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #236 SERVER0 @ site 1 -> JUDGE1 @ site 1
170205 173730.892|INFO|Thread-303|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #237 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 173730.908|INFO|Thread-303|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #237 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173730.939|INFO|Thread-303|info|handlePacket end Packet[RUN_REQUEST] #14 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173730.970|INFO|Thread-303|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 173747.680|INFO|Thread-307|info|receiveObject start got Packet[UPDATE_SETTING] #92 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 173747.680|INFO|Thread-307|info|receiveObject Packet[UPDATE_SETTING] #92 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 173747.680|INFO|Thread-307|dumpPacket|Packet UPDATE_SETTING (Seq #92 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 173747.680|INFO|Thread-307|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173747.680|INFO|Thread-307|dumpPacket|    To: SERVER0 @ site 1
170205 173747.680|INFO|Thread-307|dumpPacket|   key: PROBLEM is: edu.csus.ecs.pc2.core.model.Problem nastya
170205 173747.680|INFO|Thread-307|dumpPacket|   key: PROBLEM_DATA_FILES is: edu.csus.ecs.pc2.core.model.ProblemDataFiles edu.csus.ecs.pc2.core.model.ProblemDataFiles@2207228a
170205 173747.680|INFO|Thread-307|info|handlePacket start Packet[UPDATE_SETTING] #92 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 173747.680|INFO|Thread-307|dumpPacket|Packet UPDATE_SETTING (Seq #92 ) handlePacket
170205 173747.680|INFO|Thread-307|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173747.680|INFO|Thread-307|dumpPacket|    To: SERVER0 @ site 1
170205 173747.680|INFO|Thread-307|dumpPacket|   key: PROBLEM is: edu.csus.ecs.pc2.core.model.Problem nastya
170205 173747.680|INFO|Thread-307|dumpPacket|   key: PROBLEM_DATA_FILES is: edu.csus.ecs.pc2.core.model.ProblemDataFiles edu.csus.ecs.pc2.core.model.ProblemDataFiles@2207228a
170205 173747.743|INFO|Thread-307|info|sendToClient (send) SERVER0 @ site 0 Packet[UPDATE_SETTING] #238 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 173747.758|INFO|Thread-307|info|sendToClient (send) SERVER0 @ site 0 Packet[UPDATE_SETTING] #238 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173747.774|INFO|Thread-307|info|handlePacket end Packet[UPDATE_SETTING] #92 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 173747.774|INFO|Thread-307|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 173808.922|INFO|Thread-310|info|receiveObject start got Packet[RUN_JUDGEMENT] #15 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173808.922|INFO|Thread-310|info|receiveObject Packet[RUN_JUDGEMENT] #15 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173808.922|INFO|Thread-310|dumpPacket|Packet RUN_JUDGEMENT (Seq #15 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 173808.922|INFO|Thread-310|dumpPacket|  From: JUDGE1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173808.922|INFO|Thread-310|dumpPacket|    To: SERVER0 @ site 1
170205 173808.922|INFO|Thread-310|dumpPacket|   key: RUN_RESULTS_FILE is: edu.csus.ecs.pc2.core.model.RunResultFiles edu.csus.ecs.pc2.core.model.RunResultFiles@7cac6d56
170205 173808.922|INFO|Thread-310|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-3241447729218406501 id JudgementRecord--8670020534417425483
170205 173808.922|INFO|Thread-310|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
170205 173808.937|INFO|Thread-310|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 7 JUDGED116471 ms from TEAM1 @ site 1 id Run-8541642138066306690
170205 173808.937|INFO|Thread-310|info|handlePacket start Packet[RUN_JUDGEMENT] #15 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173808.937|INFO|Thread-310|dumpPacket|Packet RUN_JUDGEMENT (Seq #15 ) handlePacket
170205 173808.937|INFO|Thread-310|dumpPacket|  From: JUDGE1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173808.937|INFO|Thread-310|dumpPacket|    To: SERVER0 @ site 1
170205 173808.937|INFO|Thread-310|dumpPacket|   key: RUN_RESULTS_FILE is: edu.csus.ecs.pc2.core.model.RunResultFiles edu.csus.ecs.pc2.core.model.RunResultFiles@7cac6d56
170205 173808.937|INFO|Thread-310|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-3241447729218406501 id JudgementRecord--8670020534417425483
170205 173808.937|INFO|Thread-310|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
170205 173808.937|INFO|Thread-310|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 7 JUDGED116471 ms from TEAM1 @ site 1 id Run-8541642138066306690
170205 173809.062|DEBUG|Thread-310|logDebugMessage|Run Event Run 7 JUDGED116471 ms from TEAM1 @ site 1 id Run-8541642138066306690 CHANGED 
170205 173809.062|INFO|Thread-310|info|sendToClient b4 to TEAM1 @ site 1 Packet[RUN_JUDGEMENT] #240 SERVER0 @ site 1 -> TEAM1 @ site 1
170205 173809.094|WARNING|Thread-310|logWarning|Unable to send packet to TEAM1 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet6627.70.packet
170205 173809.094|INFO|Thread-310|info|sendToClient af to TEAM1 @ site 1 Packet[RUN_JUDGEMENT] #240 SERVER0 @ site 1 -> TEAM1 @ site 1
170205 173809.094|INFO|Thread-310|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #242 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 173809.109|INFO|Thread-310|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #242 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173809.125|INFO|Thread-310|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 173810.578|INFO|Thread-313|info|receiveObject start got Packet[RUN_REQUEST] #16 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173810.578|INFO|Thread-313|info|receiveObject Packet[RUN_REQUEST] #16 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173810.578|INFO|Thread-313|dumpPacket|Packet RUN_REQUEST (Seq #16 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 173810.578|INFO|Thread-313|dumpPacket|  From: JUDGE1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173810.594|INFO|Thread-313|dumpPacket|    To: SERVER0 @ site 1
170205 173810.594|INFO|Thread-313|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
170205 173810.594|INFO|Thread-313|dumpPacket|   key: READ_ONLY is: java.lang.Boolean false
170205 173810.594|INFO|Thread-313|dumpPacket|   key: COMPUTER_JUDGE is: java.lang.Boolean false
170205 173810.594|INFO|Thread-313|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 8 NEW128101 ms from TEAM1 @ site 1 id Run-8307988263027325380
170205 173810.610|INFO|Thread-313|info|handlePacket start Packet[RUN_REQUEST] #16 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173810.610|INFO|Thread-313|dumpPacket|Packet RUN_REQUEST (Seq #16 ) handlePacket
170205 173810.610|INFO|Thread-313|dumpPacket|  From: JUDGE1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173810.610|INFO|Thread-313|dumpPacket|    To: SERVER0 @ site 1
170205 173810.610|INFO|Thread-313|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
170205 173810.641|INFO|Thread-313|dumpPacket|   key: READ_ONLY is: java.lang.Boolean false
170205 173810.641|INFO|Thread-313|dumpPacket|   key: COMPUTER_JUDGE is: java.lang.Boolean false
170205 173810.656|INFO|Thread-313|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 8 NEW128101 ms from TEAM1 @ site 1 id Run-8307988263027325380
170205 173810.688|INFO|Thread-313|info|sendToClient b4 to JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #243 SERVER0 @ site 1 -> JUDGE1 @ site 1
170205 173810.688|INFO|Thread-313|info|sendToClient SERVER0 @ site 1 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173810.688|INFO|Thread-313|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #243 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173810.703|INFO|Thread-313|info|sendToClient af to JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #243 SERVER0 @ site 1 -> JUDGE1 @ site 1
170205 173810.719|INFO|Thread-313|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #244 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 173810.719|INFO|Thread-313|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #244 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173810.750|INFO|Thread-313|info|handlePacket end Packet[RUN_REQUEST] #16 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173810.766|INFO|Thread-313|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 173818.364|INFO|Thread-317|info|receiveObject start got Packet[RUN_JUDGEMENT] #17 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173818.364|INFO|Thread-317|info|receiveObject Packet[RUN_JUDGEMENT] #17 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173818.364|INFO|Thread-317|dumpPacket|Packet RUN_JUDGEMENT (Seq #17 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 173818.364|INFO|Thread-317|dumpPacket|  From: JUDGE1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173818.364|INFO|Thread-317|dumpPacket|    To: SERVER0 @ site 1
170205 173818.364|INFO|Thread-317|dumpPacket|   key: RUN_RESULTS_FILE is: edu.csus.ecs.pc2.core.model.RunResultFiles edu.csus.ecs.pc2.core.model.RunResultFiles@76bad894
170205 173818.364|INFO|Thread-317|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-3241447729218406501 id JudgementRecord-5582116971963773309
170205 173818.364|INFO|Thread-317|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
170205 173818.364|INFO|Thread-317|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 8 JUDGED128101 ms from TEAM1 @ site 1 id Run-8307988263027325380
170205 173818.364|INFO|Thread-317|info|handlePacket start Packet[RUN_JUDGEMENT] #17 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173818.364|INFO|Thread-317|dumpPacket|Packet RUN_JUDGEMENT (Seq #17 ) handlePacket
170205 173818.364|INFO|Thread-317|dumpPacket|  From: JUDGE1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173818.364|INFO|Thread-317|dumpPacket|    To: SERVER0 @ site 1
170205 173818.364|INFO|Thread-317|dumpPacket|   key: RUN_RESULTS_FILE is: edu.csus.ecs.pc2.core.model.RunResultFiles edu.csus.ecs.pc2.core.model.RunResultFiles@76bad894
170205 173818.364|INFO|Thread-317|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-3241447729218406501 id JudgementRecord-5582116971963773309
170205 173818.364|INFO|Thread-317|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
170205 173818.364|INFO|Thread-317|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 8 JUDGED128101 ms from TEAM1 @ site 1 id Run-8307988263027325380
170205 173818.442|DEBUG|Thread-317|logDebugMessage|Run Event Run 8 JUDGED128101 ms from TEAM1 @ site 1 id Run-8307988263027325380 CHANGED 
170205 173818.442|INFO|Thread-317|info|sendToClient b4 to TEAM1 @ site 1 Packet[RUN_JUDGEMENT] #245 SERVER0 @ site 1 -> TEAM1 @ site 1
170205 173818.489|WARNING|Thread-317|logWarning|Unable to send packet to TEAM1 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet6627.71.packet
170205 173818.489|INFO|Thread-317|info|sendToClient af to TEAM1 @ site 1 Packet[RUN_JUDGEMENT] #245 SERVER0 @ site 1 -> TEAM1 @ site 1
170205 173818.489|INFO|Thread-317|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #247 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 173818.504|INFO|Thread-317|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #247 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173818.520|INFO|Thread-317|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 173819.348|INFO|Thread-320|info|receiveObject start got Packet[RUN_REQUEST] #18 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173819.348|INFO|Thread-320|info|receiveObject Packet[RUN_REQUEST] #18 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173819.348|INFO|Thread-320|dumpPacket|Packet RUN_REQUEST (Seq #18 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 173819.348|INFO|Thread-320|dumpPacket|  From: JUDGE1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173819.348|INFO|Thread-320|dumpPacket|    To: SERVER0 @ site 1
170205 173819.348|INFO|Thread-320|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
170205 173819.348|INFO|Thread-320|dumpPacket|   key: READ_ONLY is: java.lang.Boolean false
170205 173819.348|INFO|Thread-320|dumpPacket|   key: COMPUTER_JUDGE is: java.lang.Boolean false
170205 173819.348|INFO|Thread-320|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 9 NEW142092 ms from TEAM1 @ site 1 id Run--6542613804973781179
170205 173819.348|INFO|Thread-320|info|handlePacket start Packet[RUN_REQUEST] #18 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173819.348|INFO|Thread-320|dumpPacket|Packet RUN_REQUEST (Seq #18 ) handlePacket
170205 173819.364|INFO|Thread-320|dumpPacket|  From: JUDGE1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173819.364|INFO|Thread-320|dumpPacket|    To: SERVER0 @ site 1
170205 173819.364|INFO|Thread-320|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
170205 173819.364|INFO|Thread-320|dumpPacket|   key: READ_ONLY is: java.lang.Boolean false
170205 173819.364|INFO|Thread-320|dumpPacket|   key: COMPUTER_JUDGE is: java.lang.Boolean false
170205 173819.364|INFO|Thread-320|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 9 NEW142092 ms from TEAM1 @ site 1 id Run--6542613804973781179
170205 173819.411|INFO|Thread-320|info|sendToClient b4 to JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #248 SERVER0 @ site 1 -> JUDGE1 @ site 1
170205 173819.411|INFO|Thread-320|info|sendToClient SERVER0 @ site 1 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173819.426|INFO|Thread-320|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #248 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173819.442|INFO|Thread-320|info|sendToClient af to JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #248 SERVER0 @ site 1 -> JUDGE1 @ site 1
170205 173819.442|INFO|Thread-320|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #249 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 173819.473|INFO|Thread-320|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #249 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=52095,localport=50002]-8062255120021828187
170205 173819.489|INFO|Thread-320|info|handlePacket end Packet[RUN_REQUEST] #18 JUDGE1 @ site 1 -> SERVER0 @ site 1
170205 173819.504|INFO|Thread-320|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 173956.633|INFO|Thread-324|info|receiveObject start got Packet[UPDATE_SETTING] #93 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 173956.633|INFO|Thread-324|info|receiveObject Packet[UPDATE_SETTING] #93 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 173956.633|INFO|Thread-324|dumpPacket|Packet UPDATE_SETTING (Seq #93 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 173956.633|INFO|Thread-324|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173956.633|INFO|Thread-324|dumpPacket|    To: SERVER0 @ site 1
170205 173956.633|INFO|Thread-324|dumpPacket|   key: PROBLEM is: edu.csus.ecs.pc2.core.model.Problem pdero
170205 173956.633|INFO|Thread-324|dumpPacket|   key: PROBLEM_DATA_FILES is: edu.csus.ecs.pc2.core.model.ProblemDataFiles edu.csus.ecs.pc2.core.model.ProblemDataFiles@34fb0108
170205 173956.633|INFO|Thread-324|info|handlePacket start Packet[UPDATE_SETTING] #93 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 173956.633|INFO|Thread-324|dumpPacket|Packet UPDATE_SETTING (Seq #93 ) handlePacket
170205 173956.633|INFO|Thread-324|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 173956.633|INFO|Thread-324|dumpPacket|    To: SERVER0 @ site 1
170205 173956.633|INFO|Thread-324|dumpPacket|   key: PROBLEM is: edu.csus.ecs.pc2.core.model.Problem pdero
170205 173956.633|INFO|Thread-324|dumpPacket|   key: PROBLEM_DATA_FILES is: edu.csus.ecs.pc2.core.model.ProblemDataFiles edu.csus.ecs.pc2.core.model.ProblemDataFiles@34fb0108
